id,observed_on_string,time_observed_at,user_login,url,image_url,Location details,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,tree species,percent canopy cover,tree diameter-centimeters,lichen percent north,lichen percent east,lichen percent south,lichen percent west,lichen air quality index score,bark ph,Comments
63706900,Mon Oct 26 2020 12:56:46 GMT-0400 (EDT),2020-10-26 16:56:46 UTC,alex_stolberg,https://www.inaturalist.org/observations/63706900,https://inaturalist-open-data.s3.amazonaws.com/photos/102290197/medium.jpg,"Academy And Grand Park, Kalamazoo, MI, US",42.29071167,-85.61045833,Common Lichens,Lecanoromycetes,common lichens,Fungi,Quercus sp.,25.43,99.44,35,27,7,19,6,4.5,
63708965,Tue Oct 27 2020 14:54:28 GMT-0400 (EDT),2020-10-27 18:54:28 UTC,alex_stolberg,https://www.inaturalist.org/observations/63708965,https://inaturalist-open-data.s3.amazonaws.com/photos/102294005/medium.jpg,"Academy St, Kalamazoo, MI, US",42.29102,-85.61266333,Common Lichens,Lecanoromycetes,common lichens,Fungi,Acer sp.,24.44,59.02,47,30,17,49,6,5.5,
63709329,Tue Oct 27 2020 15:18:37 GMT-0400 (EDT),2020-10-27 19:18:37 UTC,alex_stolberg,https://www.inaturalist.org/observations/63709329,https://inaturalist-open-data.s3.amazonaws.com/photos/102294571/medium.jpg,"Jones Park, Kalamazoo, MI, US",42.28959167,-85.607795,Common Lichens,Parmelioideae,typical shield lichens,Fungi,Ulmus sp.,41.54,37.99,33,32,51,34,6,5,
63710165,Tue Oct 27 2020 15:46:52 GMT-0400 (EDT),2020-10-27 19:46:52 UTC,alex_stolberg,https://www.inaturalist.org/observations/63710165,https://inaturalist-open-data.s3.amazonaws.com/photos/102296006/medium.jpg,"Kalamazoo College, Kalamazoo, MI, US",42.28986667,-85.59898333,Common Lichens,Lecanoromycetes,common lichens,Fungi,Ulmus sp.,,61.44,33,32,51,34,6,5.5,
63710336,Tue Oct 27 2020 16:02:58 GMT-0400 (EDT),2020-10-27 20:02:58 UTC,alex_stolberg,https://www.inaturalist.org/observations/63710336,https://inaturalist-open-data.s3.amazonaws.com/photos/102296305/medium.jpg,"Kalamazoo College, Kalamazoo, MI, US",42.29121667,-85.60122833,Common Lichens,Lecanoromycetes,common lichens,Fungi,Quercus sp.,,93.79,7,18,5,3,3,5,
63715342,2020-10-28 2:48:00 PM EDT,2020-10-28 18:48:00 UTC,prudenj,https://www.inaturalist.org/observations/63715342,https://inaturalist-open-data.s3.amazonaws.com/photos/102304776/medium.jpeg,"Findlay, OH 45840, USA",41.04528098,-83.6720014,Common Lichens,Lecanoromycetes,common lichens,Fungi,Picea abies,,56.8,1,0,0,0,6,,
63716567,2020-10-28 2:59:17 PM EDT,2020-10-28 18:59:17 UTC,prudenj,https://www.inaturalist.org/observations/63716567,https://inaturalist-open-data.s3.amazonaws.com/photos/102306603/medium.jpeg,"Findlay, OH 45840, USA",41.04412134,-83.67202592,Common Lichens,Lecanoromycetes,common lichens,Fungi,Liquidambar styraciflua,,49.7,100,100,95,25,6,,
63717574,2020-10-28 3:22:07 PM EDT,2020-10-28 19:22:07 UTC,prudenj,https://www.inaturalist.org/observations/63717574,https://inaturalist-open-data.s3.amazonaws.com/photos/102308258/medium.jpeg,"Findlay, OH 45840, USA",41.04224957,-83.67038188,Common Lichens,Physcia,rosette lichens,Fungi,Quercus rubra,,27.6,76,56,60,64,6,,
63718486,Wed Oct 28 2020 15:33:12 GMT-0400 (EDT),2020-10-28 19:33:12 UTC,ryantdjohnson,https://www.inaturalist.org/observations/63718486,https://inaturalist-open-data.s3.amazonaws.com/photos/102349612/medium.jpg,"N Tenth St, Kalamazoo, MI, US",42.31904938,-85.6673356,Common Lichens,Lecanoromycetes,common lichens,Fungi,Acer saccharum,1.38,24.83,4,67,53,21,3,,
63719062,2020-10-28 3:47:31 PM EDT,2020-10-28 19:47:31 UTC,prudenj,https://www.inaturalist.org/observations/63719062,https://inaturalist-open-data.s3.amazonaws.com/photos/102311037/medium.jpeg,"Findlay, OH 45840, USA",41.04258758,-83.66772944,,Lecanoromycetes,common lichens,Fungi,Acer plantanoides,,55.5,95,90,96,98,6,,
63720076,2020-10-28 4:03:46 PM EDT,2020-10-28 20:03:46 UTC,prudenj,https://www.inaturalist.org/observations/63720076,https://inaturalist-open-data.s3.amazonaws.com/photos/102312814/medium.jpeg,"Findlay, OH 45840, USA",41.04635154,-83.66691473,,Lecanoromycetes,common lichens,Fungi,Platanus occidentalis,88.2,88.2,76,32,3,0,6,,
63720815,2020-10-28 4:19:16 PM EDT,2020-10-28 20:19:16 UTC,prudenj,https://www.inaturalist.org/observations/63720815,https://inaturalist-open-data.s3.amazonaws.com/photos/102314267/medium.jpeg,"Findlay, OH 45840, USA",41.04686535,-83.66459618,,Lecanoromycetes,common lichens,Fungi,Acer platanoides,,44.4,98,97,40,96,6,,
63730573,2020-10-27 6:24:23 PM EDT,2020-10-27 22:24:23 UTC,austinwebb27,https://www.inaturalist.org/observations/63730573,https://inaturalist-open-data.s3.amazonaws.com/photos/102331504/medium.jpeg,"Jonesville, MI 49250, USA",41.98027977,-84.65437017,Higher Ascomycetes,Pezizomycotina,Higher Ascomycetes,Fungi,Red Maple,0,66,71,83,73,64,3,,
63741032,Wed Oct 28 2020 15:43:55 GMT-0400 (EDT),2020-10-28 19:43:55 UTC,ryantdjohnson,https://www.inaturalist.org/observations/63741032,https://inaturalist-open-data.s3.amazonaws.com/photos/102350531/medium.jpg,"N Tenth St, Kalamazoo, MI, US",42.31868,-85.667305,Common Lichens,Lecanoromycetes,common lichens,Fungi,Picea sp.,0.02,22.6,23,6,5,3,3,,
63766730,2020-10-29 8:33:31 AM PDT,2020-10-29 15:33:31 UTC,camiliahernandez,https://www.inaturalist.org/observations/63766730,https://inaturalist-open-data.s3.amazonaws.com/photos/102397046/medium.jpeg,"Vista, CA 92081, USA",33.16817202,-117.2512916,Common Lichens,Lecanoromycetes,common lichens,Fungi,Acer platanoides,2.67,44.58,25,20,16,12,3,,
63769325,Thu Oct 29 2020 11:22:56 GMT-0500 (CDT),2020-10-29 11:22:56 UTC,moose14,https://www.inaturalist.org/observations/63769325,https://inaturalist-open-data.s3.amazonaws.com/photos/102401179/medium.jpg,"Whipperfurth Rd, Ashland, WI, US",46.57892176,-90.92702893,Common Lichens,Lecanoromycetes,common lichens,Fungi,Fraxinus sp.,0,47.8,2,49,50,30,9,,
63779279,Thu Oct 29 2020 09:44:43 GMT-0500 (CDT),2020-10-29 14:44:43 UTC,cdenton,https://www.inaturalist.org/observations/63779279,https://inaturalist-open-data.s3.amazonaws.com/photos/102419596/medium.jpg,"Prentice Park, Ashland, WI, US",46.57947802,-90.92352704,Common Lichens,Lecanoromycetes,common lichens,Fungi,Norway Spruce,0,33.93,1,0,0,0,3,4.73,
63780018,Thu Oct 29 2020 10:50:44 GMT-0500 (CDT),2020-10-29 15:50:44 UTC,cdenton,https://www.inaturalist.org/observations/63780018,https://inaturalist-open-data.s3.amazonaws.com/photos/102420646/medium.jpg,"Prentice Park, Ashland, WI, US",46.58012288,-90.92166556,Common Lichens,Lecanoromycetes,common lichens,Fungi,"Trembling Aspen, Populous tremuloides",0,34.54,24,42,5,5,3,5.42,
63780834,Thu Oct 29 2020 12:03:30 GMT-0500 (CDT),2020-10-29 17:03:30 UTC,cdenton,https://www.inaturalist.org/observations/63780834,https://inaturalist-open-data.s3.amazonaws.com/photos/102422073/medium.jpg,"Prentice Park, Ashland, WI, US",46.57980526,-90.92085379,Common Lichens,Parmelioideae,typical shield lichens,Fungi,Sugar Maple,0,45.72,29,14,34,41,6,6.9,
63830211,2020-10-29 12:10:00 AM CDT,2020-10-29 00:10:00 UTC,mbirkett,https://www.inaturalist.org/observations/63830211,https://inaturalist-open-data.s3.amazonaws.com/photos/102524799/medium.jpeg,"Ashland, WI 54806, USA",46.58038836,-90.924307,Common Lichens,Lecanoromycetes,common lichens,Fungi,sugar maple,0,182,48,27,30,80,9,6.9,
63831637,2020-10-29 9:45:36 AM CDT,2020-10-29 09:45:36 UTC,possibly_a_fish,https://www.inaturalist.org/observations/63831637,https://static.inaturalist.org/photos/102513376/medium.jpeg,"Ashland, WI 54806, USA",46.58013197,-90.91832497,Common Lichens,Lecanoromycetes,common lichens,Fungi,Norway Spruce,0,144,19,11,7,9,6,,
63831941,2020-10-29 10:46:45 AM CDT,2020-10-29 10:46:45 UTC,possibly_a_fish,https://www.inaturalist.org/observations/63831941,https://static.inaturalist.org/photos/102513752/medium.jpeg,"Ashland, WI 54806, USA",46.58004797,-90.921706,Common Lichens,Lecanoromycetes,common lichens,Fungi,White Cedar,0,120,27,85,43,29,9,,
63832383,Thu Oct 29 2020 11:31:59 GMT-0500 (CDT),2020-10-29 16:31:59 UTC,adrianh519,https://www.inaturalist.org/observations/63832383,https://inaturalist-open-data.s3.amazonaws.com/photos/102514734/medium.jpg,"Prentice Park, Ashland, WI, US",46.58001402,-90.9205484,Common Lichens,Flavoparmelia caperata,common greenshield lichen,Fungi,Red Maple,0,27,91,91,12,12,6,,
63832693,Thu Oct 29 2020 11:57:04 GMT-0500 (CDT),2020-10-29 16:57:04 UTC,adrianh519,https://www.inaturalist.org/observations/63832693,https://inaturalist-open-data.s3.amazonaws.com/photos/102515333/medium.jpg,"Prentice Park, Ashland, WI, US",46.58051662,-90.92123487,Common Lichens,Lecanoromycetes,common lichens,Fungi,White Pine,0,16,31,4,4,12,6,,
63837058,2020-10-29 11:59:55 AM CDT,2020-10-29 11:59:55 UTC,mbirkett,https://www.inaturalist.org/observations/63837058,https://inaturalist-open-data.s3.amazonaws.com/photos/103276459/medium.jpeg,"Ashland, WI 54806, USA",46.58049944,-90.92468955,Common Lichens,Flavoparmelia caperata,common greenshield lichen,Fungi,sugar maple,0,43,18,68,18,79,6,6.9,
63839469,10/29/2020 9:35,2020-10-29 19:35:54 UTC,dempsb779,https://www.inaturalist.org/observations/63839469,https://inaturalist-open-data.s3.amazonaws.com/photos/102527785/medium.jpg,"Ashland, Wisconsin, United States",46.58016944,-90.91871667,common greenshield lichen,Flavoparmelia caperata,common greenshield lichen,Fungi,Paper Birch,0,31.55,79,100,73,76,6,,
63840000,10/29/2020 10:41,2020-10-29 20:41:42 UTC,dempsb779,https://www.inaturalist.org/observations/63840000,https://inaturalist-open-data.s3.amazonaws.com/photos/102528596/medium.jpg,"Ashland County, US-WI, US",46.57918611,-90.91866944,Common Lichens,Lecanoromycetes,common lichens,Fungi,eastern white cedar,0,73.25,0,31,33,43,3,,
63846017,Wed Oct 21 2020 09:02:12 GMT-0400 (EDT),2020-10-21 13:02:12 UTC,carsyn_dykes,https://www.inaturalist.org/observations/63846017,https://static.inaturalist.org/photos/102538996/medium.jpg,"Siena College, Albany, NY, US",42.72191886,-73.75237944,Common Lichens,Lecanoromycetes,common lichens,Fungi,Quercus Rubra,3.33,53.5,12,28,17,19,6,,
63846317,Wed Oct 21 2020 09:15:03 GMT-0400 (EDT),2020-10-21 13:15:03 UTC,carsyn_dykes,https://www.inaturalist.org/observations/63846317,https://static.inaturalist.org/photos/102539428/medium.jpg,"Siena College, Albany, NY, US",42.72189409,-73.7523527,,Lecanoromycetes,common lichens,Fungi,Quercus Palustris,0.33,35.98,23,12,8,2,6,,
63846583,Wed Oct 21 2020 09:27:15 GMT-0400 (EDT),2020-10-21 13:27:15 UTC,carsyn_dykes,https://www.inaturalist.org/observations/63846583,https://static.inaturalist.org/photos/102539844/medium.jpg,"Siena College, Albany, NY, US",42.7218769,-73.75244189,,Lecanoromycetes,common lichens,Fungi,Gleditsia Triacanthos,2.13,31.5,33,26,55,73,6,,
63846752,Wed Oct 21 2020 09:34:22 GMT-0400 (EDT),2020-10-21 13:34:22 UTC,carsyn_dykes,https://www.inaturalist.org/observations/63846752,https://static.inaturalist.org/photos/102540205/medium.jpg,"Siena College, Albany, NY, US",42.7219349,-73.75238531,,Lecanoromycetes,common lichens,Fungi,Gleditsia Triacanthos,2.57,41.4,15,97,85,95,6,,
63847012,Wed Oct 21 2020 09:45:14 GMT-0400 (EDT),2020-10-21 13:45:14 UTC,carsyn_dykes,https://www.inaturalist.org/observations/63847012,https://static.inaturalist.org/photos/102540565/medium.jpg,"Siena College, Albany, NY, US",42.72195532,-73.75240999,Common Lichens,Lecanoromycetes,common lichens,Fungi,Gleditsia Triacanthos,0.48,43.3,93,85,100,100,6,,
63897349,Sat Oct 31 2020 12:43:08 GMT-0400 (EDT),2020-10-31 16:43:08 UTC,connorlignell,https://www.inaturalist.org/observations/63897349,https://inaturalist-open-data.s3.amazonaws.com/photos/102629692/medium.jpg,"Wheaton Ave, Kalamazoo, MI, US",42.28141167,-85.59645,Common Lichens,Lecanoromycetes,common lichens,Fungi,American Basswood,8.53,45.5,11,48,18,9,3,,
63897495,Sat Oct 31 2020 12:48:57 GMT-0400 (EDT),2020-10-31 16:48:57 UTC,connorlignell,https://www.inaturalist.org/observations/63897495,https://inaturalist-open-data.s3.amazonaws.com/photos/102629973/medium.jpg,"Wheaton Ave, Kalamazoo, MI, US",42.28157833,-85.596595,Common Lichens,Lecanoromycetes,common lichens,Fungi,Black Oak,10.05,53.5,0,84,92,61,3,,
63897699,Sat Oct 31 2020 12:59:40 GMT-0400 (EDT),2020-10-31 16:59:40 UTC,connorlignell,https://www.inaturalist.org/observations/63897699,https://inaturalist-open-data.s3.amazonaws.com/photos/102630353/medium.jpg,"Wheaton Ave, Kalamazoo, MI, US",42.28148333,-85.59643667,Common Lichens,Lecanoromycetes,common lichens,Fungi,Black Locust,14.01,60.82,13,72,8,24,3,,
63897856,Sat Oct 31 2020 13:05:22 GMT-0400 (EDT),2020-10-31 17:05:22 UTC,connorlignell,https://www.inaturalist.org/observations/63897856,https://inaturalist-open-data.s3.amazonaws.com/photos/102630664/medium.jpg,"Wheaton Ave, Kalamazoo, MI, US",42.281655,-85.59674667,Common Lichens,Lecanoromycetes,common lichens,Fungi,Black Locust,12.33,62.1,17,13,65,32,3,,
63898015,Sat Oct 31 2020 13:09:38 GMT-0400 (EDT),2020-10-31 17:09:38 UTC,connorlignell,https://www.inaturalist.org/observations/63898015,https://inaturalist-open-data.s3.amazonaws.com/photos/102630853/medium.jpg,"Davis St, Kalamazoo, MI, US",42.28161167,-85.59616167,Common Lichens,Lecanoromycetes,common lichens,Fungi,White Ash,17.96,41.4,23,13,14,14,3,,
63900098,10/31/2020,,binneygirdler,https://www.inaturalist.org/observations/63900098,https://inaturalist-open-data.s3.amazonaws.com/photos/102636727/medium.jpg,"Kalamazoo County, US-MI, US",42.291836,-85.609952,Common Lichens,Lecanoromycetes,common lichens,Fungi,Acer saccharinum,,81.5,15,73,85,7,6,6.75,
63900709,10/31/2020,,binneygirdler,https://www.inaturalist.org/observations/63900709,https://inaturalist-open-data.s3.amazonaws.com/photos/102646435/medium.jpg,"Kalamazoo, Michigan, Academy Street Park",42.290727,-85.610012,Common Lichens,Lecanoromycetes,common lichens,Fungi,Acer platanoides,,55.5,22,94,34,29,6,6,
63901054,10/31/2020,,binneygirdler,https://www.inaturalist.org/observations/63901054,https://inaturalist-open-data.s3.amazonaws.com/photos/102646809/medium.jpg,"Kalamazoo, Michigan, Academy Street Park",42.290632,-85.610417,Common Lichens,Lecanoromycetes,common lichens,Fungi,Robinia pseudoacacia,,42.5,44,37,2,0,6,6.5,
63905382,10/31/2020,,gracegarver,https://www.inaturalist.org/observations/63905382,https://inaturalist-open-data.s3.amazonaws.com/photos/102644343/medium.jpg,"5049-5083 W Gh Ave, Kalamazoo, MI",42.324733,-85.650343,Common Lichens,Lecanoromycetes,common lichens,Fungi,Acer saccharinum,5.96,39.8,42,21,26,37,3,,
63906084,10/31/2020,,gracegarver,https://www.inaturalist.org/observations/63906084,https://inaturalist-open-data.s3.amazonaws.com/photos/102645468/medium.jpg,"5049-5083 W Gh Ave, Kalamazoo, MI",42.32512222,-85.65065833,Common Lichens,Lecanoromycetes,common lichens,Fungi,Prunus serotina,0.05,39.17,16,29,41,18,3,,
63906399,10/31/2020,,gracegarver,https://www.inaturalist.org/observations/63906399,https://inaturalist-open-data.s3.amazonaws.com/photos/102646091/medium.jpg,"5049-5083 W Gh Ave, Kalamazoo, MI",42.32423056,-85.64841389,Common Lichens,Lecanoromycetes,common lichens,Fungi,Prunus serotina,0.42,46.17,33,11,30,18,6,,
63906716,10/31/2020,,gracegarver,https://www.inaturalist.org/observations/63906716,https://inaturalist-open-data.s3.amazonaws.com/photos/102646680/medium.jpg,"5049-5083 W Gh Ave, Kalamazoo, MI",42.3243,-85.64861389,Common Lichens,Lecanoromycetes,common lichens,Fungi,Prunus serotina,0.39,49.36,26,4,22,16,3,,
63907008,10/31/2020,,gracegarver,https://www.inaturalist.org/observations/63907008,https://inaturalist-open-data.s3.amazonaws.com/photos/102647278/medium.jpg," 5049-5083 W Gh Ave, Kalamazoo, MI",42.325425,-85.64971111,Common Lichens,Lecanoromycetes,common lichens,Fungi,Quercus sp.,8.16,41.7,17,13,24,14,3,,
63912698,10/31/2020,,miriamv18,https://www.inaturalist.org/observations/63912698,https://inaturalist-open-data.s3.amazonaws.com/photos/102657254/medium.jpg,"Harris County, US-TX, US",29.789136,-95.333462,Common Lichens,Lecanoromycetes,common lichens,Fungi,Acer negundo,,27.5,8,9,1,57,6,,
63913899,2020-10-31 4:00:00 PM EST,2020-10-31 20:00:00 UTC,becomingconch,https://www.inaturalist.org/observations/63913899,https://inaturalist-open-data.s3.amazonaws.com/photos/102659684/medium.jpeg,Lapeer,43.0514122,-83.31883427,Common Lichens,Lecanoromycetes,common lichens,Fungi,Acer rubrum,,27,14,10,15,39,6,7.25,
63914259,2020-10-31 4:21:28 PM EDT,2020-10-31 20:21:28 UTC,becomingconch,https://www.inaturalist.org/observations/63914259,https://inaturalist-open-data.s3.amazonaws.com/photos/102660421/medium.jpeg,Lapeer,43.0514122,-83.31883427,Common Lichens,Lecanoromycetes,common lichens,Fungi,Salix alba,,31,64,84,80,83,9,7,
63914353,2020-10-31 4:34:59 PM EDT,2020-11-01 02:34:59 UTC,becomingconch,https://www.inaturalist.org/observations/63914353,https://inaturalist-open-data.s3.amazonaws.com/photos/102660626/medium.jpeg,Lapeer,43.0514122,-83.31883427,Common Lichens,Lecanoromycetes,common lichens,Fungi,Salix alba,,26,66,83,55,87,9,7,
63916581,Sat Oct 31 2020 14:17:50 GMT-0400 (EDT),2020-10-31 18:17:50 UTC,kbrown95,https://www.inaturalist.org/observations/63916581,https://inaturalist-open-data.s3.amazonaws.com/photos/102664808/medium.jpg,"King James Ct, Snellville, GA, US",33.8308,-84.074325,Lecanoromycetes,Lecanoromycetes,common lichens,Fungi,White Oak,93.6,81.7,0,0,0,0,6,,
63974927,2020-11-01 9:14:32 AM PST,2020-11-01 17:14:32 UTC,camiliahernandez,https://www.inaturalist.org/observations/63974927,https://inaturalist-open-data.s3.amazonaws.com/photos/102767574/medium.jpeg,"Oceanside, CA 92056, USA",33.17456645,-117.2554248,Common Lichens,Lecanoromycetes,common lichens,Fungi,Pyrus calleryana,24.31,23.41,22,10,27,17,3,7.25,
63976183,10/31/2020,,benkeith19,https://www.inaturalist.org/observations/63976183,https://inaturalist-open-data.s3.amazonaws.com/photos/102771870/medium.jpeg,Kalamazoo ,42.288782,-85.590725,Common Lichens,Flavoparmelia caperata,common greenshield lichen,Fungi,Horse Chestnut,20.56,37,12,40,24,7,6,5.75,
63977464,,,benkeith19,https://www.inaturalist.org/observations/63977464,https://inaturalist-open-data.s3.amazonaws.com/photos/102772203/medium.jpeg,kalamazoo,42.289776,-85.591821,Candleflame Lichen,Candelaria concolor,Candleflame Lichen,Fungi,Pyrus calleryana,31.37,30,65,60,70,73,6,6,
63977573,,,benkeith19,https://www.inaturalist.org/observations/63977573,https://inaturalist-open-data.s3.amazonaws.com/photos/102772556/medium.jpeg,"Kalamazoo County, US-MI, US",42.288656,-85.590428,Candleflame Lichen,Candelaria concolor,Candleflame Lichen,Fungi,Small Leaved Lime ,55.18,45,61,73,90,85,6,5.75,
63977748,2020-11-01 10:11:19 AM PST,2020-11-01 18:11:19 UTC,camiliahernandez,https://www.inaturalist.org/observations/63977748,https://inaturalist-open-data.s3.amazonaws.com/photos/102772972/medium.jpeg,"Oceanside, CA 92056, USA",33.17410344,-117.2546273,Common Lichens,Lecanoromycetes,common lichens,Fungi,Cupaniopsis anacardioides,45.48,26.46,12,41,31,20,3,,
63978231,10/31/2020,,benkeith19,https://www.inaturalist.org/observations/63978231,https://inaturalist-open-data.s3.amazonaws.com/photos/102773599/medium.jpeg,kalamazoo,42.288736,-85.590497,Higher Ascomycetes,Pezizomycotina,Higher Ascomycetes,Fungi,Basswood ,43.33,37,51,84,88,84,6,5.5,
63978380,10/31/2020,,benkeith19,https://www.inaturalist.org/observations/63978380,https://inaturalist-open-data.s3.amazonaws.com/photos/102773926/medium.jpeg,kalamazoo,42.288802,-85.591284,Higher Ascomycetes,Pezizomycotina,Higher Ascomycetes,Fungi,Pyrus calleryana,48.57,34,37,74,65,82,6,5.75,
63979462,Sat Oct 31 2020 16:46:23 GMT-0400 (EDT),2020-10-31 20:46:23 UTC,khaywood2019,https://www.inaturalist.org/observations/63979462,https://inaturalist-open-data.s3.amazonaws.com/photos/102775693/medium.jpg,"W Madison St, Hastings, MI, US",42.64235333,-85.30013333,,Lecanoromycetes,common lichens,Fungi,Norway Maple,98.64,27.69,33,74,23,37,6,,
63980147,Sat Oct 31 2020 17:15:02 GMT-0400 (EDT),2020-10-31 21:15:02 UTC,khaywood2019,https://www.inaturalist.org/observations/63980147,https://inaturalist-open-data.s3.amazonaws.com/photos/102777245/medium.jpg,"W Madison St, Hastings, MI, US",42.642345,-85.30027,,Lecanoromycetes,common lichens,Fungi,Locust,99.87,31.83,82,81,53,89,6,,
63980493,Sun Nov 01 2020 09:59:09 GMT-0500 (EST),2020-11-01 14:59:09 UTC,khaywood2019,https://www.inaturalist.org/observations/63980493,https://inaturalist-open-data.s3.amazonaws.com/photos/102777678/medium.jpg,"W Madison St, Hastings, MI, US",42.64247833,-85.30023,,Lecanoromycetes,common lichens,Fungi,Sugar Maple,99.8,77.03,68,60,66,63,6,,
